date,station,aqi,category,is_monsoon,is_winter,diwali_factor
2020-11-05,Worli,194.57,Moderate,False,True,1.0
2020-11-05,Kurla,167.07,Moderate,False,True,1.0
2020-11-05,Malad,153.36,Moderate,False,True,1.0
2020-11-05,Powai,235.22,Poor,False,True,1.0
2020-11-05,Chembur,185.21,Moderate,False,True,1.0
2020-11-05,Navi Mumbai,179.35,Moderate,False,True,1.0
2020-11-06,Bandra,107.6,Moderate,False,True,1.0
2020-11-06,Andheri,177.27,Moderate,False,True,1.0
2020-11-06,Borivali,151.44,Moderate,False,True,1.0
2020-11-06,Colaba,128.81,Moderate,False,True,1.0
2020-11-06,Worli,147.92,Moderate,False,True,1.0
2020-11-06,Kurla,144.72,Moderate,False,True,1.0
2020-11-06,Malad,191.29,Moderate,False,True,1.0
2020-11-06,Powai,182.6,Moderate,False,True,1.0
2020-11-06,Chembur,183.6,Moderate,False,True,1.0
2020-11-06,Navi Mumbai,210.56,Poor,False,True,1.0
2020-11-07,Bandra,139.76,Moderate,False,True,1.0
2020-11-07,Andheri,114.06,Moderate,False,True,1.0
2020-11-07,Borivali,139.7,Moderate,False,True,1.0
2020-11-07,Colaba,142.48,Moderate,False,True,1.0
2020-11-07,Worli,175.8,Moderate,False,True,1.0
2020-11-07,Kurla,231.3,Poor,False,True,1.0
2020-11-07,Malad,228.99,Poor,False,True,1.0
2020-11-07,Powai,169.44,Moderate,False,True,1.0
2020-11-07,Chembur,204.69,Poor,False,True,1.0
2020-11-07,Navi Mumbai,181.32,Moderate,False,True,1.0
2020-11-08,Bandra,62.13,Satisfactory,False,True,1.0
2020-11-08,Andheri,109.96,Moderate,False,True,1.0
2020-11-08,Borivali,85.16,Satisfactory,False,True,1.0
2020-11-08,Colaba,115.47,Moderate,False,True,1.0
2020-11-08,Worli,140.6,Moderate,False,True,1.0
2020-11-08,Kurla,135.23,Moderate,False,True,1.0
2020-11-08,Malad,168.59,Moderate,False,True,1.0
2020-11-08,Powai,330.0,Very Poor,False,True,1.0
2020-11-08,Chembur,174.02,Moderate,False,True,1.0
2020-11-08,Navi Mumbai,162.89,Moderate,False,True,1.0
2020-11-09,Bandra,224.64,Poor,False,True,1.5
2020-11-09,Andheri,379.46,Very Poor,False,True,1.5
2020-11-09,Borivali,208.56,Poor,False,True,1.5
2020-11-09,Colaba,230.88,Poor,False,True,1.5
2020-11-09,Worli,263.34,Poor,False,True,1.5
2020-11-09,Kurla,286.62,Poor,False,True,1.5
2020-11-09,Malad,305.44,Very Poor,False,True,1.5
2020-11-09,Powai,323.0,Very Poor,False,True,1.5
2020-11-09,Chembur,259.17,Poor,False,True,1.5
2020-11-09,Navi Mumbai,296.41,Poor,False,True,1.5
2020-11-10,Bandra,255.37,Poor,False,True,1.5
2020-11-10,Andheri,192.42,Moderate,False,True,1.5
2020-11-10,Borivali,252.62,Poor,False,True,1.5
2020-11-10,Colaba,273.91,Poor,False,True,1.5
2020-11-10,Worli,294.57,Poor,False,True,1.5
2020-11-10,Kurla,275.91,Poor,False,True,1.5
2020-11-10,Malad,247.07,Poor,False,True,1.5
2020-11-10,Powai,288.86,Poor,False,True,1.5
2020-11-10,Chembur,294.64,Poor,False,True,1.5
2020-11-10,Navi Mumbai,253.49,Poor,False,True,1.5
2020-11-11,Bandra,215.84,Poor,False,True,1.5
2020-11-11,Andheri,271.98,Poor,False,True,1.5
2020-11-11,Borivali,235.58,Poor,False,True,1.5
2020-11-11,Colaba,242.45,Poor,False,True,1.5
2020-11-11,Worli,227.99,Poor,False,True,1.5
2020-11-11,Kurla,266.74,Poor,False,True,1.5
2020-11-11,Malad,340.28,Very Poor,False,True,1.5
2020-11-11,Powai,290.02,Poor,False,True,1.5
2020-11-11,Chembur,308.77,Very Poor,False,True,1.5
2020-11-11,Navi Mumbai,274.24,Poor,False,True,1.5
2020-11-12,Bandra,223.44,Poor,False,True,1.5
2020-11-12,Andheri,247.66,Poor,False,True,1.5
2020-11-12,Borivali,268.62,Poor,False,True,1.5
2020-11-12,Colaba,217.15,Poor,False,True,1.5
2020-11-12,Worli,264.39,Poor,False,True,1.5
2020-11-12,Kurla,229.61,Poor,False,True,1.5
2020-11-12,Malad,300.91,Very Poor,False,True,1.5
2020-11-12,Powai,283.01,Poor,False,True,1.5
2020-11-12,Chembur,269.7,Poor,False,True,1.5
2020-11-12,Navi Mumbai,305.46,Very Poor,False,True,1.5
2020-11-13,Bandra,224.92,Poor,False,True,1.5
2020-11-13,Andheri,283.37,Poor,False,True,1.5
2020-11-13,Borivali,265.62,Poor,False,True,1.5
2020-11-13,Colaba,225.13,Poor,False,True,1.5
2020-11-13,Worli,284.69,Poor,False,True,1.5
2020-11-13,Kurla,280.33,Poor,False,True,1.5
2020-11-13,Malad,270.77,Poor,False,True,1.5
2020-11-13,Powai,248.37,Poor,False,True,1.5
2020-11-13,Chembur,301.27,Very Poor,False,True,1.5
2020-11-13,Navi Mumbai,282.23,Poor,False,True,1.5
2020-11-14,Bandra,307.9,Very Poor,False,True,2.0
2020-11-14,Andheri,272.46,Poor,False,True,2.0
2020-11-14,Borivali,368.23,Very Poor,False,True,2.0
2020-11-14,Colaba,350.13,Very Poor,False,True,2.0
2020-11-14,Worli,345.12,Very Poor,False,True,2.0
2020-11-14,Kurla,345.19,Very Poor,False,True,2.0
2020-11-14,Malad,358.07,Very Poor,False,True,2.0
2020-11-14,Powai,375.16,Very Poor,False,True,2.0
2020-11-14,Chembur,354.21,Very Poor,False,True,2.0
2020-11-14,Navi Mumbai,408.79,Severe,False,True,2.0
2020-11-15,Bandra,276.91,Poor,False,True,2.0
2020-11-15,Andheri,331.41,Very Poor,False,True,2.0
2020-11-15,Borivali,331.89,Very Poor,False,True,2.0
2020-11-15,Colaba,305.7,Very Poor,False,True,2.0
2020-11-15,Worli,358.05,Very Poor,False,True,2.0
2020-11-15,Kurla,352.53,Very Poor,False,True,2.0
2020-11-15,Malad,347.79,Very Poor,False,True,2.0
2020-11-15,Powai,370.29,Very Poor,False,True,2.0
2020-11-15,Chembur,349.78,Very Poor,False,True,2.0
2020-11-15,Navi Mumbai,434.1,Severe,False,True,2.0
2020-11-16,Bandra,295.3,Poor,False,True,2.0
2020-11-16,Andheri,308.69,Very Poor,False,True,2.0
2020-11-16,Borivali,361.12,Very Poor,False,True,2.0
2020-11-16,Colaba,358.96,Very Poor,False,True,2.0
2020-11-16,Worli,378.29,Very Poor,False,True,2.0
2020-11-16,Kurla,390.73,Very Poor,False,True,2.0
2020-11-16,Malad,428.41,Severe,False,True,2.0
2020-11-16,Powai,378.06,Very Poor,False,True,2.0
2020-11-16,Chembur,362.92,Very Poor,False,True,2.0
2020-11-16,Navi Mumbai,463.84,Severe,False,True,2.0
2020-11-17,Bandra,211.41,Poor,False,True,1.5
2020-11-17,Andheri,157.93,Moderate,False,True,1.5
2020-11-17,Borivali,290.2,Poor,False,True,1.5
2020-11-17,Colaba,294.92,Poor,False,True,1.5
2020-11-17,Worli,276.6,Poor,False,True,1.5
2020-11-17,Kurla,252.55,Poor,False,True,1.5
2020-11-17,Malad,227.78,Poor,False,True,1.5
2020-11-17,Powai,417.01,Severe,False,True,1.5
2020-11-17,Chembur,323.25,Very Poor,False,True,1.5
2020-11-17,Navi Mumbai,436.21,Severe,False,True,1.5
2020-11-18,Bandra,184.02,Moderate,False,True,1.5
2020-11-18,Andheri,180.68,Moderate,False,True,1.5
2020-11-18,Borivali,296.03,Poor,False,True,1.5
2020-11-18,Colaba,251.5,Poor,False,True,1.5
2020-11-18,Worli,249.71,Poor,False,True,1.5
2020-11-18,Kurla,282.69,Poor,False,True,1.5
2020-11-18,Malad,310.69,Very Poor,False,True,1.5
2020-11-18,Powai,271.43,Poor,False,True,1.5
2020-11-18,Chembur,295.89,Poor,False,True,1.5
2020-11-18,Navi Mumbai,325.43,Very Poor,False,True,1.5
2020-11-19,Bandra,243.24,Poor,False,True,1.5
2020-11-19,Andheri,260.23,Poor,False,True,1.5
2020-11-19,Borivali,246.38,Poor,False,True,1.5
2020-11-19,Colaba,181.8,Moderate,False,True,1.5
2020-11-19,Worli,287.13,Poor,False,True,1.5
2020-11-19,Kurla,316.36,Very Poor,False,True,1.5
2020-11-19,Malad,256.12,Poor,False,True,1.5
2020-11-19,Powai,278.81,Poor,False,True,1.5
2020-11-19,Chembur,291.68,Poor,False,True,1.5
2020-11-19,Navi Mumbai,324.24,Very Poor,False,True,1.5
2020-11-20,Bandra,266.73,Poor,False,True,1.5
2020-11-20,Andheri,218.39,Poor,False,True,1.5
2020-11-20,Borivali,266.98,Poor,False,True,1.5
2020-11-20,Colaba,236.47,Poor,False,True,1.5
2020-11-20,Worli,250.02,Poor,False,True,1.5
2020-11-20,Kurla,251.27,Poor,False,True,1.5
2020-11-20,Malad,323.91,Very Poor,False,True,1.5
2020-11-20,Powai,277.92,Poor,False,True,1.5
2020-11-20,Chembur,297.76,Poor,False,True,1.5
2020-11-20,Navi Mumbai,304.1,Very Poor,False,True,1.5
2020-11-21,Bandra,243.67,Poor,False,True,1.5
2020-11-21,Andheri,183.1,Moderate,False,True,1.5
2020-11-21,Borivali,235.55,Poor,False,True,1.5
2020-11-21,Colaba,281.21,Poor,False,True,1.5
2020-11-21,Worli,238.18,Poor,False,True,1.5
2020-11-21,Kurla,291.35,Poor,False,True,1.5
2020-11-21,Malad,203.05,Poor,False,True,1.5
2020-11-21,Powai,344.94,Very Poor,False,True,1.5
2020-11-21,Chembur,288.53,Poor,False,True,1.5
2020-11-21,Navi Mumbai,278.27,Poor,False,True,1.5
2020-11-22,Bandra,216.34,Poor,False,True,1.5
2020-11-22,Andheri,246.69,Poor,False,True,1.5
2020-11-22,Borivali,227.22,Poor,False,True,1.5
2020-11-22,Colaba,363.73,Very Poor,False,True,1.5
2020-11-22,Worli,270.58,Poor,False,True,1.5
2020-11-22,Kurla,233.39,Poor,False,True,1.5
2020-11-22,Malad,245.36,Poor,False,True,1.5
2020-11-22,Powai,274.66,Poor,False,True,1.5
2020-11-22,Chembur,315.88,Very Poor,False,True,1.5
2020-11-22,Navi Mumbai,336.39,Very Poor,False,True,1.5
2020-11-23,Bandra,175.0,Moderate,False,True,1.5
2020-11-23,Andheri,212.73,Poor,False,True,1.5
2020-11-23,Borivali,267.88,Poor,False,True,1.5
2020-11-23,Colaba,270.85,Poor,False,True,1.5
2020-11-23,Worli,231.51,Poor,False,True,1.5
2020-11-23,Kurla,266.13,Poor,False,True,1.5
2020-11-23,Malad,305.29,Very Poor,False,True,1.5
2020-11-23,Powai,277.71,Poor,False,True,1.5
2020-11-23,Chembur,335.53,Very Poor,False,True,1.5
2020-11-23,Navi Mumbai,273.49,Poor,False,True,1.5
2020-11-24,Bandra,107.19,Moderate,False,True,1.0
2020-11-24,Andheri,172.0,Moderate,False,True,1.0
2020-11-24,Borivali,88.8,Satisfactory,False,True,1.0
2020-11-24,Colaba,117.64,Moderate,False,True,1.0
2020-11-24,Worli,160.21,Moderate,False,True,1.0
2020-11-24,Kurla,156.12,Moderate,False,True,1.0
2020-11-24,Malad,218.05,Poor,False,True,1.0
2020-11-24,Powai,176.92,Moderate,False,True,1.0
2020-11-24,Chembur,204.88,Poor,False,True,1.0
2020-11-24,Navi Mumbai,318.74,Very Poor,False,True,1.0
2020-11-25,Bandra,129.18,Moderate,False,True,1.0
2020-11-25,Andheri,105.48,Moderate,False,True,1.0
2020-11-25,Borivali,185.34,Moderate,False,True,1.0
2020-11-25,Colaba,145.66,Moderate,False,True,1.0
2020-11-25,Worli,248.48,Poor,False,True,1.0
2020-11-25,Kurla,199.45,Moderate,False,True,1.0
2020-11-25,Malad,216.15,Poor,False,True,1.0
2020-11-25,Powai,193.02,Moderate,False,True,1.0
2020-11-25,Chembur,165.81,Moderate,False,True,1.0
2020-11-25,Navi Mumbai,150.06,Moderate,False,True,1.0
2020-11-26,Bandra,65.02,Satisfactory,False,True,1.0
2020-11-26,Andheri,167.13,Moderate,False,True,1.0
2020-11-26,Borivali,119.95,Moderate,False,True,1.0
2020-11-26,Colaba,161.53,Moderate,False,True,1.0
2020-11-26,Worli,113.03,Moderate,False,True,1.0
2020-11-26,Kurla,255.11,Poor,False,True,1.0
2020-11-26,Malad,182.59,Moderate,False,True,1.0
2020-11-26,Powai,158.17,Moderate,False,True,1.0
2020-11-26,Chembur,226.23,Poor,False,True,1.0
2020-11-26,Navi Mumbai,254.65,Poor,False,True,1.0
2020-11-27,Bandra,138.65,Moderate,False,True,1.0
2020-11-27,Andheri,98.86,Satisfactory,False,True,1.0
2020-11-27,Borivali,125.87,Moderate,False,True,1.0
2020-11-27,Colaba,137.32,Moderate,False,True,1.0
2020-11-27,Worli,136.02,Moderate,False,True,1.0
2020-11-27,Kurla,208.32,Poor,False,True,1.0
2020-11-27,Malad,323.68,Very Poor,False,True,1.0
2020-11-27,Powai,162.83,Moderate,False,True,1.0
2020-11-27,Chembur,219.69,Poor,False,True,1.0
2020-11-27,Navi Mumbai,208.49,Poor,False,True,1.0
2020-11-28,Bandra,82.08,Satisfactory,False,True,1.0
2020-11-28,Andheri,116.76,Moderate,False,True,1.0
2020-11-28,Borivali,147.48,Moderate,False,True,1.0
2020-11-28,Colaba,145.53,Moderate,False,True,1.0
2020-11-28,Worli,144.65,Moderate,False,True,1.0
2020-11-28,Kurla,160.59,Moderate,False,True,1.0
2020-11-28,Malad,160.71,Moderate,False,True,1.0
2020-11-28,Powai,130.15,Moderate,False,True,1.0
2020-11-28,Chembur,174.04,Moderate,False,True,1.0
2020-11-28,Navi Mumbai,228.86,Poor,False,True,1.0
2020-11-29,Bandra,89.68,Satisfactory,False,True,1.0
2020-11-29,Andheri,141.01,Moderate,False,True,1.0
2020-11-29,Borivali,131.65,Moderate,False,True,1.0
2020-11-29,Colaba,77.36,Satisfactory,False,True,1.0
2020-11-29,Worli,134.04,Moderate,False,True,1.0
2020-11-29,Kurla,192.46,Moderate,False,True,1.0
2020-11-29,Malad,155.71,Moderate,False,True,1.0
2020-11-29,Powai,150.49,Moderate,False,True,1.0
2020-11-29,Chembur,136.57,Moderate,False,True,1.0
2020-11-29,Navi Mumbai,218.23,Poor,False,True,1.0
2020-11-30,Bandra,93.57,Satisfactory,False,True,1.0
2020-11-30,Andheri,182.89,Moderate,False,True,1.0
2020-11-30,Borivali,93.3,Satisfactory,False,True,1.0
2020-11-30,Colaba,127.1,Moderate,False,True,1.0
2020-11-30,Worli,103.7,Moderate,False,True,1.0
2020-11-30,Kurla,186.25,Moderate,False,True,1.0
2020-11-30,Malad,199.88,Moderate,False,True,1.0
2020-11-30,Powai,246.04,Poor,False,True,1.0
2020-11-30,Chembur,206.66,Poor,False,True,1.0
2020-11-30,Navi Mumbai,170.56,Moderate,False,True,1.0
2020-12-01,Bandra,9.1,Good,False,True,1.0
2020-12-01,Andheri,134.47,Moderate,False,True,1.0
2020-12-01,Borivali,45.16,Good,False,True,1.0
2020-12-01,Colaba,183.15,Moderate,False,True,1.0
2020-12-01,Worli,143.98,Moderate,False,True,1.0
2020-12-01,Kurla,141.14,Moderate,False,True,1.0
2020-12-01,Malad,192.62,Moderate,False,True,1.0
2020-12-01,Powai,174.44,Moderate,False,True,1.0
2020-12-01,Chembur,213.2,Poor,False,True,1.0
2020-12-01,Navi Mumbai,183.85,Moderate,False,True,1.0
2020-12-02,Bandra,113.98,Moderate,False,True,1.0
2020-12-02,Andheri,161.34,Moderate,False,True,1.0
2020-12-02,Borivali,177.9,Moderate,False,True,1.0
2020-12-02,Colaba,206.05,Poor,False,True,1.0
2020-12-02,Worli,166.82,Moderate,False,True,1.0
2020-12-02,Kurla,162.28,Moderate,False,True,1.0
2020-12-02,Malad,180.29,Moderate,False,True,1.0
2020-12-02,Powai,225.68,Poor,False,True,1.0
2020-12-02,Chembur,203.59,Poor,False,True,1.0
2020-12-02,Navi Mumbai,210.73,Poor,False,True,1.0
2020-12-03,Bandra,141.74,Moderate,False,True,1.0
2020-12-03,Andheri,99.69,Satisfactory,False,True,1.0
2020-12-03,Borivali,140.16,Moderate,False,True,1.0
2020-12-03,Colaba,171.21,Moderate,False,True,1.0
2020-12-03,Worli,133.4,Moderate,False,True,1.0
2020-12-03,Kurla,113.93,Moderate,False,True,1.0
2020-12-03,Malad,178.59,Moderate,False,True,1.0
2020-12-03,Powai,187.82,Moderate,False,True,1.0
2020-12-03,Chembur,145.74,Moderate,False,True,1.0
2020-12-03,Navi Mumbai,231.29,Poor,False,True,1.0
2020-12-04,Bandra,144.64,Moderate,False,True,1.0
2020-12-04,Andheri,152.93,Moderate,False,True,1.0
2020-12-04,Borivali,89.15,Satisfactory,False,True,1.0
2020-12-04,Colaba,127.17,Moderate,False,True,1.0
2020-12-04,Worli,147.48,Moderate,False,True,1.0
2020-12-04,Kurla,196.36,Moderate,False,True,1.0
2020-12-04,Malad,200.72,Poor,False,True,1.0
2020-12-04,Powai,176.33,Moderate,False,True,1.0
2020-12-04,Chembur,248.68,Poor,False,True,1.0
2020-12-04,Navi Mumbai,245.38,Poor,False,True,1.0
2020-12-05,Bandra,27.93,Good,False,True,1.0
2020-12-05,Andheri,113.75,Moderate,False,True,1.0
2020-12-05,Borivali,138.4,Moderate,False,True,1.0
2020-12-05,Colaba,87.02,Satisfactory,False,True,1.0
2020-12-05,Worli,104.91,Moderate,False,True,1.0
2020-12-05,Kurla,188.86,Moderate,False,True,1.0
2020-12-05,Malad,144.39,Moderate,False,True,1.0
2020-12-05,Powai,122.46,Moderate,False,True,1.0
2020-12-05,Chembur,182.85,Moderate,False,True,1.0
2020-12-05,Navi Mumbai,155.9,Moderate,False,True,1.0
2020-12-06,Bandra,90.33,Satisfactory,False,True,1.0
2020-12-06,Andheri,121.05,Moderate,False,True,1.0
2020-12-06,Borivali,97.16,Satisfactory,False,True,1.0
2020-12-06,Colaba,74.09,Satisfactory,False,True,1.0
2020-12-06,Worli,124.77,Moderate,False,True,1.0
2020-12-06,Kurla,161.44,Moderate,False,True,1.0
2020-12-06,Malad,179.25,Moderate,False,True,1.0
2020-12-06,Powai,181.32,Moderate,False,True,1.0
2020-12-06,Chembur,194.82,Moderate,False,True,1.0
2020-12-06,Navi Mumbai,165.61,Moderate,False,True,1.0
2020-12-07,Bandra,131.28,Moderate,False,True,1.0
2020-12-07,Andheri,120.88,Moderate,False,True,1.0
2020-12-07,Borivali,177.49,Moderate,False,True,1.0
2020-12-07,Colaba,150.76,Moderate,False,True,1.0
2020-12-07,Worli,175.29,Moderate,False,True,1.0
2020-12-07,Kurla,168.62,Moderate,False,True,1.0
2020-12-07,Malad,216.88,Poor,False,True,1.0
2020-12-07,Powai,228.16,Poor,False,True,1.0
2020-12-07,Chembur,195.08,Moderate,False,True,1.0
2020-12-07,Navi Mumbai,209.67,Poor,False,True,1.0
2020-12-08,Bandra,80.91,Satisfactory,False,True,1.0
2020-12-08,Andheri,97.93,Satisfactory,False,True,1.0
2020-12-08,Borivali,140.77,Moderate,False,True,1.0
2020-12-08,Colaba,183.9,Moderate,False,True,1.0
2020-12-08,Worli,132.37,Moderate,False,True,1.0
2020-12-08,Kurla,191.02,Moderate,False,True,1.0
2020-12-08,Malad,195.64,Moderate,False,True,1.0
2020-12-08,Powai,252.5,Poor,False,True,1.0
2020-12-08,Chembur,202.33,Poor,False,True,1.0
2020-12-08,Navi Mumbai,179.73,Moderate,False,True,1.0
2020-12-09,Bandra,112.76,Moderate,False,True,1.0
2020-12-09,Andheri,163.83,Moderate,False,True,1.0
2020-12-09,Borivali,118.82,Moderate,False,True,1.0
2020-12-09,Colaba,123.98,Moderate,False,True,1.0
2020-12-09,Worli,176.94,Moderate,False,True,1.0
2020-12-09,Kurla,162.1,Moderate,False,True,1.0
2020-12-09,Malad,222.29,Poor,False,True,1.0
2020-12-09,Powai,377.04,Very Poor,False,True,1.0
2020-12-09,Chembur,161.18,Moderate,False,True,1.0
2020-12-09,Navi Mumbai,187.4,Moderate,False,True,1.0
2020-12-10,Bandra,106.95,Moderate,False,True,1.0
2020-12-10,Andheri,133.09,Moderate,False,True,1.0
2020-12-10,Borivali,165.9,Moderate,False,True,1.0
2020-12-10,Colaba,98.81,Satisfactory,False,True,1.0
2020-12-10,Worli,131.95,Moderate,False,True,1.0
2020-12-10,Kurla,155.33,Moderate,False,True,1.0
2020-12-10,Malad,231.9,Poor,False,True,1.0
2020-12-10,Powai,255.56,Poor,False,True,1.0
2020-12-10,Chembur,205.7,Poor,False,True,1.0
2020-12-10,Navi Mumbai,240.26,Poor,False,True,1.0
2020-12-11,Bandra,110.18,Moderate,False,True,1.0
2020-12-11,Andheri,84.77,Satisfactory,False,True,1.0
2020-12-11,Borivali,215.21,Poor,False,True,1.0
2020-12-11,Colaba,199.37,Moderate,False,True,1.0
2020-12-11,Worli,143.73,Moderate,False,True,1.0
2020-12-11,Kurla,193.82,Moderate,False,True,1.0
2020-12-11,Malad,188.03,Moderate,False,True,1.0
2020-12-11,Powai,162.04,Moderate,False,True,1.0
2020-12-11,Chembur,189.68,Moderate,False,True,1.0
2020-12-11,Navi Mumbai,233.49,Poor,False,True,1.0
2020-12-12,Bandra,118.5,Moderate,False,True,1.0
2020-12-12,Andheri,118.68,Moderate,False,True,1.0
2020-12-12,Borivali,112.89,Moderate,False,True,1.0
2020-12-12,Colaba,91.87,Satisfactory,False,True,1.0
2020-12-12,Worli,80.32,Satisfactory,False,True,1.0
2020-12-12,Kurla,113.34,Moderate,False,True,1.0
2020-12-12,Malad,129.37,Moderate,False,True,1.0
2020-12-12,Powai,159.96,Moderate,False,True,1.0
2020-12-12,Chembur,205.32,Poor,False,True,1.0
2020-12-12,Navi Mumbai,270.05,Poor,False,True,1.0
2020-12-13,Bandra,138.09,Moderate,False,True,1.0
2020-12-13,Andheri,160.37,Moderate,False,True,1.0
2020-12-13,Borivali,143.16,Moderate,False,True,1.0
2020-12-13,Colaba,112.21,Moderate,False,True,1.0
2020-12-13,Worli,113.93,Moderate,False,True,1.0
2020-12-13,Kurla,142.94,Moderate,False,True,1.0
2020-12-13,Malad,123.47,Moderate,False,True,1.0
2020-12-13,Powai,193.84,Moderate,False,True,1.0
2020-12-13,Chembur,192.19,Moderate,False,True,1.0
2020-12-13,Navi Mumbai,185.83,Moderate,False,True,1.0
2020-12-14,Bandra,100.34,Moderate,False,True,1.0
2020-12-14,Andheri,149.57,Moderate,False,True,1.0
2020-12-14,Borivali,289.53,Poor,False,True,1.0
2020-12-14,Colaba,250.75,Poor,False,True,1.0
2020-12-14,Worli,141.97,Moderate,False,True,1.0
2020-12-14,Kurla,137.64,Moderate,False,True,1.0
2020-12-14,Malad,176.32,Moderate,False,True,1.0
2020-12-14,Powai,169.44,Moderate,False,True,1.0
2020-12-14,Chembur,174.85,Moderate,False,True,1.0
2020-12-14,Navi Mumbai,201.84,Poor,False,True,1.0
2020-12-15,Bandra,130.4,Moderate,False,True,1.0
2020-12-15,Andheri,135.21,Moderate,False,True,1.0
2020-12-15,Borivali,153.0,Moderate,False,True,1.0
2020-12-15,Colaba,147.5,Moderate,False,True,1.0
2020-12-15,Worli,154.24,Moderate,False,True,1.0
2020-12-15,Kurla,206.03,Poor,False,True,1.0
2020-12-15,Malad,185.15,Moderate,False,True,1.0
2020-12-15,Powai,174.97,Moderate,False,True,1.0
2020-12-15,Chembur,201.12,Poor,False,True,1.0
2020-12-15,Navi Mumbai,214.12,Poor,False,True,1.0
2020-12-16,Bandra,97.56,Satisfactory,False,True,1.0
2020-12-16,Andheri,80.81,Satisfactory,False,True,1.0
2020-12-16,Borivali,106.16,Moderate,False,True,1.0
2020-12-16,Colaba,129.37,Moderate,False,True,1.0
2020-12-16,Worli,82.38,Satisfactory,False,True,1.0
2020-12-16,Kurla,198.26,Moderate,False,True,1.0
2020-12-16,Malad,147.53,Moderate,False,True,1.0
2020-12-16,Powai,193.32,Moderate,False,True,1.0
2020-12-16,Chembur,314.78,Very Poor,False,True,1.0
2020-12-16,Navi Mumbai,261.49,Poor,False,True,1.0
2020-12-17,Bandra,94.15,Satisfactory,False,True,1.0
2020-12-17,Andheri,175.17,Moderate,False,True,1.0
2020-12-17,Borivali,167.44,Moderate,False,True,1.0
2020-12-17,Colaba,189.23,Moderate,False,True,1.0
2020-12-17,Worli,138.71,Moderate,False,True,1.0
2020-12-17,Kurla,98.58,Satisfactory,False,True,1.0
2020-12-17,Malad,197.28,Moderate,False,True,1.0
2020-12-17,Powai,219.63,Poor,False,True,1.0
2020-12-17,Chembur,176.43,Moderate,False,True,1.0
2020-12-17,Navi Mumbai,196.72,Moderate,False,True,1.0
2020-12-18,Bandra,105.04,Moderate,False,True,1.0
2020-12-18,Andheri,109.99,Moderate,False,True,1.0
2020-12-18,Borivali,153.08,Moderate,False,True,1.0
2020-12-18,Colaba,147.93,Moderate,False,True,1.0
2020-12-18,Worli,168.01,Moderate,False,True,1.0
2020-12-18,Kurla,303.38,Very Poor,False,True,1.0
2020-12-18,Malad,168.85,Moderate,False,True,1.0
2020-12-18,Powai,184.22,Moderate,False,True,1.0
2020-12-18,Chembur,209.99,Poor,False,True,1.0
2020-12-18,Navi Mumbai,227.51,Poor,False,True,1.0
2020-12-19,Bandra,115.75,Moderate,False,True,1.0
2020-12-19,Andheri,22.81,Good,False,True,1.0
2020-12-19,Borivali,113.82,Moderate,False,True,1.0
2020-12-19,Colaba,143.87,Moderate,False,True,1.0
2020-12-19,Worli,265.81,Poor,False,True,1.0
2020-12-19,Kurla,127.94,Moderate,False,True,1.0
2020-12-19,Malad,107.6,Moderate,False,True,1.0
2020-12-19,Powai,213.92,Poor,False,True,1.0
2020-12-19,Chembur,182.23,Moderate,False,True,1.0
2020-12-19,Navi Mumbai,129.03,Moderate,False,True,1.0
2020-12-20,Bandra,152.0,Moderate,False,True,1.0
2020-12-20,Andheri,136.63,Moderate,False,True,1.0
2020-12-20,Borivali,158.59,Moderate,False,True,1.0
2020-12-20,Colaba,123.85,Moderate,False,True,1.0
2020-12-20,Worli,160.44,Moderate,False,True,1.0
2020-12-20,Kurla,188.0,Moderate,False,True,1.0
2020-12-20,Malad,165.11,Moderate,False,True,1.0
2020-12-20,Powai,193.5,Moderate,False,True,1.0
2020-12-20,Chembur,193.96,Moderate,False,True,1.0
2020-12-20,Navi Mumbai,198.87,Moderate,False,True,1.0
2020-12-21,Bandra,99.14,Satisfactory,False,True,1.0
2020-12-21,Andheri,70.17,Satisfactory,False,True,1.0
2020-12-21,Borivali,120.7,Moderate,False,True,1.0
2020-12-21,Colaba,168.85,Moderate,False,True,1.0
2020-12-21,Worli,119.83,Moderate,False,True,1.0
2020-12-21,Kurla,135.13,Moderate,False,True,1.0
2020-12-21,Malad,181.56,Moderate,False,True,1.0
2020-12-21,Powai,114.98,Moderate,False,True,1.0
2020-12-21,Chembur,199.11,Moderate,False,True,1.0
2020-12-21,Navi Mumbai,250.66,Poor,False,True,1.0
2020-12-22,Bandra,118.6,Moderate,False,True,1.0
2020-12-22,Andheri,104.77,Moderate,False,True,1.0
2020-12-22,Borivali,214.53,Poor,False,True,1.0
2020-12-22,Colaba,94.31,Satisfactory,False,True,1.0
2020-12-22,Worli,100.91,Moderate,False,True,1.0
2020-12-22,Kurla,179.18,Moderate,False,True,1.0
2020-12-22,Malad,185.95,Moderate,False,True,1.0
2020-12-22,Powai,254.71,Poor,False,True,1.0
2020-12-22,Chembur,184.5,Moderate,False,True,1.0
2020-12-22,Navi Mumbai,241.27,Poor,False,True,1.0
2020-12-23,Bandra,74.34,Satisfactory,False,True,1.0
2020-12-23,Andheri,143.7,Moderate,False,True,1.0
2020-12-23,Borivali,118.87,Moderate,False,True,1.0
2020-12-23,Colaba,148.4,Moderate,False,True,1.0
2020-12-23,Worli,167.02,Moderate,False,True,1.0
